MARKER_ID,MARKER_ADDRESS,MARKER_STATUS,LAT,LON,ENVIRONMENT_NAME,A_ROAD_NAME,A_ROAD_TYPE,A_ROAD_SUFFIX,B_ROAD_NAME,B_ROAD_TYPE,B_ROAD_SUFFIX,LOCALITY,DirText
WTP011,,IN CAD,-37.996533,144.571409,WESTERN TREATEMENT PLANT,PT WILSON,RD,,PARADISE,RD,,POINT WILSON,EMERG MRKR WTP011: NEAREST I/S PT WILSON RD & PARADISE RD=> GDA94 LAT:-37.996533 LON:144.571409=> TRAVEL SOUTH 1325M ON PT WILSON RD TO JUNCTION WITH PARADISE RD AT GATE 5 ALL SERVICES TO PH 87342222 FOR ACCESS TO LOCKED GATE=> THEN EAST 3500M ON PARADISE RD TO LAKE BORRIE ARRIVE AT RIVER RD WEST JUNCTION
WTP013,,IN CAD,-38.026981,144.562677,WESTERN TREATEMENT PLANT,PT WILSON,RD,,BEACH,RD,,POINT WILSON,EMERG MRKR WTP013: NEAREST I/S PT WILSON RD & BEACH RD=> GDA94 LAT:-38.026981 LON:144.562677=> TRAVEL EAST 770M ON BEACH RD TO GATE FOUR LOCKED GATE 4 PH 8734422 FOR ACCESS
WTP014,,IN CAD,-38.037748,144.523787,WESTERN TREATEMENT PLANT,TWENTY NINE MILE,RD,,AUSTIN,RD,,POINT WILSON,EMERG MRKR WTP014: NEAREST I/S TWENTY NINE MILE RD & AUSTIN RD=> GDA94 LAT:-38.037748 LON:144.523787=> TRAVEL WEST 10M AT INTERSECTION OF AUSTIN RD
WTP015,,IN CAD,-38.0416,144.522677,WESTERN TREATEMENT PLANT,TWENTY NINE MILE,RD,,AUSTIN,RD,,POINT WILSON,EMERG MRKR WTP015: NEAREST I/S TWENTY NINE MILE RD & AUSTIN RD=> GDA94 LAT:-38.0416 LON:144.522677=> TRAVEL SOUTH 440M ON TWENTY NINE MILE RD TO GATE 2 AT WESTERN LAGOONS
WTP016,,IN CAD,-38.042781,144.514059,WESTERN TREATEMENT PLANT,TWENTY NINE MILE,RD,,AUSTIN,RD,,POINT WILSON,EMERG MRKR WTP016: NEAREST I/S TWENTY NINE MILE RD & AUSTIN RD=> GDA94 LAT:-38.042781 LON:144.514059=> TRAVEL SOUTH 1205M ON TWENTY NINE MILE RD TO T SECTION LAGOON AT GATE ONE
MTB110,,IN CAD,-37.14928,146.445317,MT BULLER,THE AVENUE,-,,BREATHTAKER,RD,,MOUNT BULLER,EMERG MRKR MTB110: NEAREST I/S THE AVENUE - & BREATHTAKER RD=> GDA94 LAT:-37.14928 LON:146.445317=> TRAVEL SOUTH-WEST 45M AT THE END OF THE AVENUE=> 4WD ONLY ACCESS IN WINTER
MTB111,,IN CAD,-37.149734,146.446139,MT BULLER,THE AVENUE,-,,BREATHTAKER,RD,,MOUNT BULLER,EMERG MRKR MTB111: NEAREST I/S THE AVENUE - & BREATHTAKER RD=> GDA94 LAT:-37.149734 LON:146.446139=> TRAVEL SOUTH-WEST 45M AT THE END OF THE AVENUE=> 4WD ONLY ACCESS IN WINTER=> THEN SOUTH-EAST 90M DOWNHILL ON GRAVEL DRIVEWAY AT THE INTERSECTION WITH STANDARD SKI RUN
MTB112,,IN CAD,-37.148711,146.446433,MT BULLER,SUMMIT,RD,,THE AVENUE,-,,MOUNT BULLER,EMERG MRKR MTB112: NEAREST I/S SUMMIT RD & THE AVENUE -=> GDA94 LAT:-37.148711 LON:146.446433=> TRAVEL WEST 130M ON THE AVENUE=> THEN SOUTH 30M DOWNHILL ON GRAVEL DRIVEWAY BETWEEN SOUTHERN CROSS LODGE AND MOOSE APARTMENTS=> NO VEHICLE ACCESS IN WINTER=> THEN SOUTH-WEST 375M ON FAMILY GRAVEL TRAIL MULTI USE TRACK BEHIND LODGES ON THE AVENUE=> NO VEHICLE ACCESS IN WINTER
MTB113,,IN CAD,-37.147331,146.450059,MT BULLER,SUMMIT,RD,,THE AVENUE,-,,MOUNT BULLER,EMERG MRKR MTB113: NEAREST I/S SUMMIT RD & THE AVENUE -=> GDA94 LAT:-37.147331 LON:146.450059=> TRAVEL WEST 130M ON THE AVENUE=> THEN SOUTH 30M DOWNHILL ON GRAVEL DRIVEWAY BETWEEN SOUTHERN CROSS LODGE AND MOOSE APARTMENTS=> NO VEHICLE ACCESS IN WINTER
MTB114,,IN CAD,-37.14955,146.456601,MT BULLER,CHAMOIS,RD,,STIRLING,RD,,MOUNT BULLER,EMERG MRKR MTB114: NEAREST I/S CHAMOIS RD & STIRLING RD=> GDA94 LAT:-37.14955 LON:146.456601=> TRAVEL WEST 130M ON THE AVENUE=> THEN SOUTH 30M DOWNHILL ON GRAVEL DRIVEWAY BETWEEN SOUTHERN CROSS LODGE AND MOOSE APARTMENTS=> NO VEHICLE ACCESS IN WINTER=> THEN EAST 725M ON FAMILY TRAIL GRAVEL MULTI USE TRACK=> NO VEHICLE USE IN WINTER
MTB115,,IN CAD,-37.148332,146.457677,MT BULLER,CHAMOIS,RD,,STIRLING,RD,,MOUNT BULLER,EMERG MRKR MTB115: NEAREST I/S CHAMOIS RD & STIRLING RD=> GDA94 LAT:-37.148332 LON:146.457677=> TRAVEL SOUTH-EAST 360M ON STIRLING RD ONTO GRAVEL PAST END OF STIRLING RD=> LOCKED MANAGEMENT GATE AFTER HOURS - KEYS WITH RESORT BOARD
MTB116,,IN CAD,-37.145664,146.453387,MT BULLER,GOAL POST,RD,,DELATITE,LA,,MOUNT BULLER,EMERG MRKR MTB116: NEAREST I/S GOAL POST RD & DELATITE LA=> GDA94 LAT:-37.145664 LON:146.453387=> TRAVEL NORTH 65M DOWNHILL ON GOAL POST RD ADJACENT TO DUCK IN ACCOMODATION=> 4WD ONLY IN WINTER=> THEN WEST 135M ON THE FAMILY TRAIL GRAVEL MULTI USE TRACK=> NO VEHICLE ACCESS IN WINTER
WTP012,,IN CAD,-38.005236,144.590964,WESTERN TREATEMENT PLANT,PT WILSON,RD,,PARADISE,RD,,POINT WILSON,EMERG MRKR WTP012: NEAREST I/S PT WILSON RD & PARADISE RD=> GDA94 LAT:-38.005236 LON:144.590964=> TRAVEL EAST 3500M ON PARADISE RD TO LAKE BORRIE ARRIVE AT RIVER RD WEST JUNCTION=> THEN SOUTH-WEST 2045M ON RIVER RD WEST TO BIRD HIDE
BAY862,,IN CAD,-38.027573,144.564727,PARKS VICTORIA PIERS AND JETTIES,PT WILSON,RD,,BEACH,RD,,POINT WILSON,EMERG MRKR BAY862: NEAREST I/S PT WILSON RD & BEACH RD=> GDA94 LAT:-38.027573 LON:144.564727=> TRAVEL EAST 3360M ON BEACH RD TO KIRKS POINT BOAT RAMP
COR100,,IN CAD,-36.185743,147.976006,MELB HANG GLIDING CLUB 6,MURRAY VALLEY,HWY,,UPPER MURRAY,RD,,TOWONG UPPER,EMERG MRKR COR100: NEAREST I/S MURRAY VALLEY HWY & UPPER MURRAY RD=> GDA94 LAT:-36.185743 LON:147.976006=> TRAVEL SOUTH-EAST 4535M ON UPPER MURRAY RD TO FISHERS TRACK=> THEN SOUTH-WEST 415M UP STEEP HILL THROUGH OPEN PADDOCKS THROUGH TWO GATES=> THEN WEST 6220M ON FISHERS TRK UPHILL THROUGH FOREST PAST TELECOMMUNICATIONS TOWERS AT MT ELLIOT TO GRASSED TAKE OFF AREA=> 4WD REQUIRED
COR200,,IN CAD,-36.161145,147.956692,MELB HANG GLIDING CLUB 6,MURRAY VALLEY,HWY,,MURRAY RIVER,RD,,TOWONG,EMERG MRKR COR200: NEAREST I/S MURRAY VALLEY HWY & MURRAY RIVER RD=> GDA94 LAT:-36.161145 LON:147.956692=> TRAVEL SOUTH-EAST 340M ON MURRAY VALLEY HWY TO HANG GLIDER LANDING ZONE DOUBLE GATES AT ENTRY POINT.
COR201,,IN CAD,-36.172382,147.945009,MELB HANG GLIDING CLUB 6,RED CUTTING,LA,,MURRAY VALLEY,HWY,,CORRYONG,EMERG MRKR COR201: NEAREST I/S RED CUTTING LA & MURRAY VALLEY HWY=> GDA94 LAT:-36.172382 LON:147.945009=> TRAVEL SOUTH-EAST 545M ON RED CUTTING LANE TOWARDS MT ELLIOT ARRIVE DOUBLE GATE WITH CHAIN
MTB142,,IN CAD,-37.150451,146.462666,MT BULLER,MT BULLER,RD,,CORN HILL,RD,,MOUNT BULLER,EMERG MRKR MTB142: NEAREST I/S MT BULLER RD & CORN HILL RD=> GDA94 LAT:-37.150451 LON:146.462666=> TRAVEL SOUTH-EAST 1300M ON CORN HILL RD TO MOUNTAIN BIKE SKILLS PARK=> NO VEHICLE ACCESS IN WINTER
MTB143,,IN CAD,-37.150366,146.462786,MT BULLER,MT BULLER,RD,,CORN HILL,RD,,MOUNT BULLER,EMERG MRKR MTB143: NEAREST I/S MT BULLER RD & CORN HILL RD=> GDA94 LAT:-37.150366 LON:146.462786=> TRAVEL SOUTH-EAST 1300M ON CORN HILL RD TO MOUNTAIN BIKE SKILLS PARK=> NO VEHICLE ACCESS IN WINTER=> THEN NORTH-EAST 15M UPHILL ON PICNIC TRL TO MOUNTAIN BIKE TRACK=> NO VEHICLE ACCESS
MTB144,,IN CAD,-37.151106,146.467235,MT BULLER,CORN HILL,RD,,MT BULLER,RD,,MOUNT BULLER,EMERG MRKR MTB144: NEAREST I/S CORN HILL RD & MT BULLER RD=> GDA94 LAT:-37.151106 LON:146.467235=> TRAVEL SOUTH-EAST 1710M ON CORN HILL RD TO JUNCTION OF CORNHILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER
MTB145,,IN CAD,-37.150963,146.46718,MT BULLER,CORN HILL,RD,,MT BULLER,RD,,MOUNT BULLER,EMERG MRKR MTB145: NEAREST I/S CORN HILL RD & MT BULLER RD=> GDA94 LAT:-37.150963 LON:146.46718=> TRAVEL SOUTH-EAST 1710M ON CORN HILL RD TO JUNCTION OF CORNHILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER=> THEN NORTH 15M UPHILL AT JUNCTION OF CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER
MTB174,,IN CAD,-37.148882,146.475378,MT BULLER,CORN HILL,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB174: NEAREST I/S CORN HILL RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.148882 LON:146.475378=> TRAVEL NORTH 15M UPHILL AT JUNCTION OF CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER=> THEN EAST 810M UPHILL ON CORN HILL FIRE TRK STEEP ROCK 4WD TRK NO WINTER ACCESS
MTB176,,IN CAD,-37.145199,146.486588,MT BULLER,CIRCUIT,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB176: NEAREST I/S CIRCUIT RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.145199 LON:146.486588=> TRAVEL WEST 295M UPHILL ON CORN HILL FIRE TRK STEEP ROCKY 4WD TRK=> NO WINTER VEHICLE ACCESS
MTB177,,IN CAD,-37.145232,146.48702,MT BULLER,CIRCUIT,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB177: NEAREST I/S CIRCUIT RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.145232 LON:146.48702=> TRAVEL WEST 235M UPHILL ON CORN HILL FIRE TRACK STEEP ROCKY 4WD TRACK=> 4WD ONLY WITH NO WINTER VEHICLE ACCESS
MTB178,,IN CAD,-37.145264,146.487329,MT BULLER,CIRCUIT,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB178: NEAREST I/S CIRCUIT RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.145264 LON:146.487329=> TRAVEL WEST 210M UPHILL ON CORN HILL FIRE TRACK STEEP ROCKY 4WD TRACK=> 4WD ONLY WITH NO WINTER VEHICLE ACCESS
MTB179,,IN CAD,-37.14468,146.489531,MT BULLER,CIRCUIT,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB179: NEAREST I/S CIRCUIT RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.14468 LON:146.489531=> TRAVEL CONTACT MT STIRLING SKI PATROL FOR INFORMATION PH 0409945901=> THEN NORTH 10M AT JUNCTION ON INTERSECTION AT TURNAROUND BAY=> NO WINTER VEHICLE ACCESS
MTB180,,IN CAD,-37.144831,146.489485,MT BULLER,CIRCUIT,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB180: NEAREST I/S CIRCUIT RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.144831 LON:146.489485=> TRAVEL CONTACT MT STIRLING SKI PATROL FOR INFORMATION PH 0409945901=> THEN SOUTH 10M AT JUNCTION OF ROAD AND TRAIL AT TURNAROUND=> NO WINTER VEHICLE ACCESS
MTB183,,IN CAD,-37.151573,146.473267,MT BULLER,CORN HILL,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB183: NEAREST I/S CORN HILL RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.151573 LON:146.473267=> TRAVEL NORTH 15M UPHILL AT JUNCTION OF CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER=> THEN EAST 810M UPHILL ON CORN HILL FIRE TRK STEEP ROCK 4WD TRK NO WINTER ACCESS=> THEN SOUTH 370M ON GRASSY MEDUSA TRAIL TURNS INTO VERY STEEP UPHILL ROCKY 4WD TRACK=> 4WD ONLY EXPERIENCE NECESSARY
MTB184,,IN CAD,-37.156678,146.47494,MT BULLER,CORN HILL,RD,,QUARRY,TRK,,MOUNT BULLER,EMERG MRKR MTB184: NEAREST I/S CORN HILL RD & QUARRY TRK=> GDA94 LAT:-37.156678 LON:146.47494=> TRAVEL NORTH-WEST 320M UPHILL ON QUARRY TRK TRACK OPPOSITE FENCED QUARRY SITE=> 4WB NO WINTER VEHICLE ACCESS
MTB185,,IN CAD,-37.156859,146.475066,MT BULLER,CORN HILL,RD,,QUARRY,TRK,,MOUNT BULLER,EMERG MRKR MTB185: NEAREST I/S CORN HILL RD & QUARRY TRK=> GDA94 LAT:-37.156859 LON:146.475066=> TRAVEL NORTH-WEST 320M UPHILL ON QUARRY TRK TRACK OPPOSITE FENCED QUARRY SITE=> 4WB NO WINTER VEHICLE ACCESS
MTB186,,IN CAD,-37.151449,146.473191,MT BULLER,CORN HILL FIRE,TRK,,CORN HILL,RD,,MOUNT BULLER,EMERG MRKR MTB186: NEAREST I/S CORN HILL FIRE TRK & CORN HILL RD=> GDA94 LAT:-37.151449 LON:146.473191=> TRAVEL NORTH 15M UPHILL AT JUNCTION OF CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER=> THEN EAST 810M UPHILL ON CORN HILL FIRE TRK STEEP ROCK 4WD TRK NO WINTER ACCESS=> THEN SOUTH 355M ON GRASSY MEDUSA TRAIL TRAIL TURNS INTO VERY STEEP UPHILL ROCK 4 WD TRACK=> 4WD EXPERIENCE REQUIRED
MTB187,,IN CAD,-37.151778,146.472334,MT BULLER,CORN HILL FIRE,TRK,,CORN HILL,RD,,MOUNT BULLER,EMERG MRKR MTB187: NEAREST I/S CORN HILL FIRE TRK & CORN HILL RD=> GDA94 LAT:-37.151778 LON:146.472334=> TRAVEL NORTH 15M UPHILL AT JUNCTION OF CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER=> THEN EAST 810M UPHILL ON CORN HILL FIRE TRK STEEP ROCK 4WD TRK NO WINTER ACCESS=> THEN SOUTH 490M ON GRASSY MEDUSA TRAIL TURNS INTO A VERY STEEO ROCKY 4WD TRACK=> 4WD EXPERIENCE REQUIRED
MTB188,,IN CAD,-37.151956,146.471927,MT BULLER,CORN HILL,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB188: NEAREST I/S CORN HILL RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.151956 LON:146.471927=> TRAVEL NORTH 15M UPHILL AT JUNCTION OF CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER=> THEN EAST 810M UPHILL ON CORN HILL FIRE TRK STEEP ROCK 4WD TRK NO WINTER ACCESS=> THEN SOUTH 535M ON GRASSY MEDUSA TRAIL TURNS INTO VERY STEEP ROCKY 4WD TRL=> 4WD EXPERIENCE REQUIRED
MTB189,,IN CAD,-37.151048,146.468079,MT BULLER,CORN HILL,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB189: NEAREST I/S CORN HILL RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.151048 LON:146.468079=> TRAVEL NORTH-EAST 15M UPHILL AT JUNCTION WITH CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER=> THEN EAST 75M UPHILL ON CORN HILL FIRE TRACK STEEP ROCKY 4WD TRK
MTB190,,IN CAD,-37.151031,146.467241,MT BULLER,CORN HILL,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB190: NEAREST I/S CORN HILL RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.151031 LON:146.467241=> TRAVEL NORTH 15M UPHILL AT JUNCTION WITH CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER
STR035,,IN CAD,-37.126769,146.469739,MT BULLER,RIVER SPUR,TRL,,CIRCUIT,RD,,MOUNT BULLER,EMERG MRKR STR035: NEAREST I/S RIVER SPUR TRL & CIRCUIT RD=> GDA94 LAT:-37.126769 LON:146.469739=> TRAVEL CONTACT MT STIRLING PATROL ON 0409 945 901 FOR INFORMATION=> THEN NORTH-WEST 15M AT JUNCTION OF CIRCUIT RD AND RIVER SPUR TRAIL ON WESTERN SIDE OF CIRCUIT RD. NO THROUGH RD TO VEHICLES AFTER 1000M=> NO WINTER VEHICLE ACCESS
MTB173,,IN CAD,-37.150793,146.468633,MT BULLER,CORN HILL,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB173: NEAREST I/S CORN HILL RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.150793 LON:146.468633=> TRAVEL NORTH 15M UPHILL AT JUNCTION OF CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER=> THEN EAST 120M UPHILL ON CORN HILL FIRE TRK STEEP ROCKY 4WD TRK=> 4WD ONLY & NO WINTER VEHICLE ACCESS
MTB172,,IN CAD,-37.150874,146.467087,MT BULLER,CORN HILL,RD,,CORN HILL FIRE,TRK,,MOUNT BULLER,EMERG MRKR MTB172: NEAREST I/S CORN HILL RD & CORN HILL FIRE TRK=> GDA94 LAT:-37.150874 LON:146.467087=> TRAVEL NORTH 15M UPHILL AT JUNCTION OF CORN HILL FIRE TRACK=> NO VEHICLE ACCESS IN WINTER
MTB146,,IN CAD,-37.144017,146.462734,MT BULLER,BOGGY CORNER CAR PARK,RD,,MT BULLER,RD,,MOUNT BULLER,EMERG MRKR MTB146: NEAREST I/S BOGGY CORNER CAR PARK RD & MT BULLER RD=> GDA94 LAT:-37.144017 LON:146.462734=> TRAVEL NORTH 940M DOWNHILL ON MT BULLER RD TO BOX CORNER=> 4WD MAY BE REQUIRED DURING WINTER=> THEN SOUTH-EAST 695M THROUGH BOX CORNER COMPOUND ON GRAVEL RD LOCKED GATE AT BOX CORNER COMPOUND KEYS WITH RESORT BOARD=> 4WD DRIVE ACCESS ONLY
MTB147,,IN CAD,-37.143512,146.465034,MT BULLER,BOGGY CORNER CAR PARK,RD,,MT BULLER,RD,,MOUNT BULLER,EMERG MRKR MTB147: NEAREST I/S BOGGY CORNER CAR PARK RD & MT BULLER RD=> GDA94 LAT:-37.143512 LON:146.465034=> TRAVEL NORTH 940M DOWNHILL ON MT BULLER RD TO BOX CORNER=> 4WD MAY BE REQUIRED DURING WINTER=> THEN SOUTH-EAST 695M THROUGH BOX CORNER COMPOUND ON GRAVEL RD LOCKED GATE AT BOX CORNER COMPOUND KEYS WITH RESORT BOARD=> 4WD DRIVE ACCESS ONLY=> THEN NORTH-EAST 205M DOWNHILL ON DELATITE RIVER TRAIL AT WOODYS SHORTCUT CORNER
MTB168,,IN CAD,-37.138242,146.460868,MT BULLER,BOGGY CORNER CAR PARK,RD,,MT BULLER,RD,,MOUNT BULLER,EMERG MRKR MTB168: NEAREST I/S BOGGY CORNER CAR PARK RD & MT BULLER RD=> GDA94 LAT:-37.138242 LON:146.460868=> TRAVEL NORTH 940M DOWNHILL ON MT BULLER RD TO BOX CORNER=> 4WD MAY BE REQUIRED DURING WINTER
MTB148,,IN CAD,-37.131929,146.467394,MT BULLER,BOGGY CORNER CAR PARK,RD,,MT BULLER,RD,,MOUNT BULLER,EMERG MRKR MTB148: NEAREST I/S BOGGY CORNER CAR PARK RD & MT BULLER RD=> GDA94 LAT:-37.131929 LON:146.467394=> TRAVEL NORTH 940M DOWNHILL ON MT BULLER RD TO BOX CORNER=> 4WD MAY BE REQUIRED DURING WINTER=> THEN SOUTH-EAST 695M THROUGH BOX CORNER COMPOUND ON GRAVEL RD LOCKED GATE AT BOX CORNER COMPOUND KEYS WITH RESORT BOARD=> 4WD DRIVE ACCESS ONLY=> THEN NORTH 1140M DOWNHILL ON WOODY'S SHORTCUT ROCKY VEHICLE TRK=> 4WD ONLY=> THEN EAST 370M UPHILL ON DELATITE RIVER TRAIL BRIDGE SUITABLE FOR VEHICLES=> 4WD ONLY
MTB149,,IN CAD,-37.13378,146.465914,MT BULLER,BOGGY CORNER CAR PARK,RD,,MT BULLER,RD,,MOUNT BULLER,EMERG MRKR MTB149: NEAREST I/S BOGGY CORNER CAR PARK RD & MT BULLER RD=> GDA94 LAT:-37.13378 LON:146.465914=> TRAVEL NORTH 940M DOWNHILL ON MT BULLER RD TO BOX CORNER=> 4WD MAY BE REQUIRED DURING WINTER=> THEN SOUTH-EAST 695M THROUGH BOX CORNER COMPOUND ON GRAVEL RD LOCKED GATE AT BOX CORNER COMPOUND KEYS WITH RESORT BOARD=> 4WD DRIVE ACCESS ONLY=> THEN NORTH-EAST 205M DOWNHILL ON DELATITE RIVER TRAIL AT WOODYS SHORTCUT CORNER=> THEN NORTH 1140M DOWNHILL ON WOODY'S SHORTCUT ROCKY VEHICLE TRK=> 4WD ONLY
MTB150,,IN CAD,-37.133628,146.465585,MT BULLER,BOGGY CORNER CAR PARK,RD,,MT BULLER,RD,,MOUNT BULLER,EMERG MRKR MTB150: NEAREST I/S BOGGY CORNER CAR PARK RD & MT BULLER RD=> GDA94 LAT:-37.133628 LON:146.465585=> TRAVEL NORTH 940M DOWNHILL ON MT BULLER RD TO BOX CORNER=> 4WD MAY BE REQUIRED DURING WINTER=> THEN SOUTH-EAST 695M THROUGH BOX CORNER COMPOUND ON GRAVEL RD LOCKED GATE AT BOX CORNER COMPOUND KEYS WITH RESORT BOARD=> 4WD DRIVE ACCESS ONLY=> THEN NORTH-EAST 205M DOWNHILL ON DELATITE RIVER TRAIL AT WOODYS SHORTCUT CORNER=> THEN NORTH 1140M DOWNHILL ON WOODY'S SHORTCUT ROCKY VEHICLE TRK=> 4WD ONLY
MTB151,,IN CAD,-37.12214,146.451578,MT BULLER,MT BULLER,RD,,MT STIRLING,RD,,MOUNT BULLER,EMERG MRKR MTB151: NEAREST I/S MT BULLER RD & MT STIRLING RD=> GDA94 LAT:-37.12214 LON:146.451578=> TRAVEL EAST 7670M UPHILL ON MT BULLER RD TO PLOUGH SHED TRACK COMMENCING OPPOSITE FENCED PLOUGH SHED BUILDING=> TRAVEL NORTH 2715M DOWNHILL ON GRAVEL PLOUGH SHED TRACK UNLOCKED MGT GATE.=> 4WD VEHICLE ONLY
GOW013,,IN CAD,-38.849719,143.514998,GREAT OCEAN WALK,OTWAY LIGHTHOUSE,RD,,BLANKET BAY,RD,,CAPE OTWAY,"EMERG MRKR GOW013: NEAREST I/S OTWAY LIGHTHOUSE RD & BLANKET BAY RD=> GDA94 LAT:-38.849719 LON:143.514998=> TRAVEL SOUTH-WEST 2850M ON OTWAY LIGHTHOUSE RD TO CAPE OTWAY CAR PARK=> THEN NORTH 590M FROM LIGHTHOUSE CARPARK TRAVEL ALONG TRACK PAST PAYTERS HILL TO CAPE OTWAY CAMPGROUND=> IP7 KEY AVAILABLE AT LIGHTHOUSE OFFICE - LOCKED GATE AT CARPARK=> THEN NORTH-EAST 50M PARK AT TELSTRA PVC PIPE STAND, THEN WALK TO GREAT OCEAN WALK CAMPGROUND."
GOW014,,IN CAD,-38.832491,143.492788,GREAT OCEAN WALK,OTWAY LIGHTHOUSE,RD,,MANNA GUM,DR,,CAPE OTWAY,"EMERG MRKR GOW014: NEAREST I/S OTWAY LIGHTHOUSE RD & MANNA GUM DR=> GDA94 LAT:-38.832491 LON:143.492788=> TRAVEL WEST 1035M ON MANNA GUM DRV, PAST BIMBI PARK TO NUMBER 88 MANNA GUM DRIVE=> THEN AERIAL EXTRACTION MUST BE CONSIDERED. QUAD BIKES REQUIRED FOR MANUAL EXTRACTION=> CONTACT PARKS VICTORIA ON 131963 FOR ASSISTANCE. - 4WD ONLY=> THEN WEST 215M TO TWO GATES. ENTER GATE ON NW SIDE.=> THEN SOUTH-WEST 450M ALONG SAND TRK TO GATE WITH IP7 KEY. QUAD BIKE ACCESS ONLY.=> LOCKED GATE=> THEN WEST 1305M PAST WINDMILL ON SAND TRACK TO STATION BEACH"
GOW015,,IN CAD,-38.820271,143.474994,GREAT OCEAN WALK,HORDERN VALE,RD,,E MARRINERS,RD,,CAPE OTWAY,EMERG MRKR GOW015: NEAREST I/S HORDERN VALE RD & E MARRINERS RD=> GDA94 LAT:-38.820271 LON:143.474994=> TRAVEL SOUTH 1280M ON HORDERN VALE RD TO UNNAMED RD LEADING TO AIRE RIVER EAST BRIDGE=> THEN SOUTH-WEST 1135M ON UNNAMED RD TO AIRE RIVER EAST BRIDGE=> THEN SOUTH 3380M ALONG GREAT OCEAN WALK. PAST ESCARPMENT LOOKOUT TO STATION BEACH WEST ACCESS DECISION POINT 8A SIGN=> QUAD BIKE ACCESS ONLY. CONTACT PARKS VICTORIA ON 13 1963 FOR ASSISTANCE - AERIAL EVACUATION TO BE CONSIDERED
GOW016,,IN CAD,-38.802501,143.478884,GREAT OCEAN WALK,HORDERN VALE,RD,,E MARRINERS,RD,,HORDERN VALE,EMERG MRKR GOW016: NEAREST I/S HORDERN VALE RD & E MARRINERS RD=> GDA94 LAT:-38.802501 LON:143.478884=> TRAVEL SOUTH 1280M ON HORDERN VALE RD TO UNNAMED RD LEADING TO AIRE RIVER EAST BRIDGE=> THEN SOUTH-WEST 1135M ON UNNAMED RD TO AIRE RIVER EAST BRIDGE
GOW017,,IN CAD,-38.801662,143.476662,GREAT OCEAN WALK,HORDERN VALE,RD,,E MARRINERS,RD,,GLENAIRE,EMERG MRKR GOW017: NEAREST I/S HORDERN VALE RD & E MARRINERS RD=> GDA94 LAT:-38.801662 LON:143.476662=> TRAVEL SOUTH 1280M ON HORDERN VALE RD TO UNNAMED RD LEADING TO AIRE RIVER EAST BRIDGE=> THEN SOUTH-WEST 1135M ON UNNAMED RD TO AIRE RIVER EAST BRIDGE=> THEN WEST 180M OVER AIRE RIVER BRIDGE (8 TONNE LIMIT) TO AIRE RIVER CAMPGROUND
GOW018,,IN CAD,-38.781946,143.428334,GREAT OCEAN WALK,GREAT OCEAN,RD,,SAND,RD,,GLENAIRE,EMERG MRKR GOW018: NEAREST I/S GREAT OCEAN RD & SAND RD=> GDA94 LAT:-38.781946 LON:143.428334=> TRAVEL SOUTH 1530M ON GREAT OCEAN RD TO TO CASTLE COVE ACCESS TRACK MARKER AT CASTLE COVE LOOKOUT
